101,유기농 흰목이 버섯,흰목이버섯의 효능/효과피부미용에 좋습니다 양귀비와 서태후 등 유명 귀부인들이 즐겨 먹던 버섯으로  뼈 건강에 좋습니다 흰목이버섯에는 칼슘과 칼슘의 흡수를 돕는 비타민D가 매우 풍부하여  비만을 예방해준다  면역력을 강화시켜준다
102,히알루론산,[히알루론산 효능] 강력한 보습인자 히알루론산의 3가지피부 수분 증가섬유 아세포 촉진피부 조직 복구
103,포스파티딜콜린(해바라기레시틴추출물),포스파티딜콜린 두뇌 건강과 두뇌 발달을 도와줍니다학습작업에서의 기억력 개선청소년 양극성 장애 개선태아의 뇌 발달 장애 예방
104,레몬분말(껍질),레몬밤 오일은 아로마테라피에 사용하는데 불안 우울 신경성 두통에 레몬밤 효능을 보여주고 있다 또한 항히스타민 작용을 하기 때문에 알레르기 환자에게 도움을 주며 월경 촉진이나 생리통 완화에도 사용하는 약용 식물이다
105,오렌지분말(열매),실제 모로실가루 속 풍부한 시아니딘-3-글루코시드 성분이 체내에 들어오면 노화와 질병을 유발하는 활성산소를 제거하여 준다고 하는데요 그래서 피부 노화 지연 모로실다이어트 면역력 향상뿐만 아니라 만성질환 예방 콜레스테롤 수치 감소 암 예방에 도움 준다고 합니다 이거!
106,로즈힙추출물(열매),로즈힙은 뛰어난 항산화 작용을 하며 레몬의 60배 정도되는 비타민 C가 함유되어 있습니다 따라서 성장발육을 촉진시키며 비타민 A와 함께 이뇨작용을 합니다 비타민 C 뿐만 아니라 B1 B2 B6 비타민 A 비타민 E 불포화지방산 등을 다량 함유하고 있습니다
107,엘더베리분말(열매),비타민 안토시아닌 성분 풍부해 감기 예방 좋은 엘더 베리 ~ 더 보면 엘더 베리 비타민 AC 안토시아닌 성분 다량 함유 되어 있습니다 영양성분 강력한 항산화 효과 함염항 바이러스 효과 있어서 감기 예방 면역 력 강화 효과 적이랍니다
108,히알루론산(저분자량),[히알루론산 효능] 강력한 보습인자 히알루론산의 3가지피부 수분 증가섬유 아세포 촉진피부 조직 복구
109,붕소(글리시네이트),붕소 pH 균형 유지 필요한 소화 효소 생 성하여 마그네슘 칼슘 인과 같은 미네랄 처리 하는 도움 주며 집중 력 새로운 정보 배울 있는 능력 향상 시키는데 도움 되기 뇌 기능 향상 관련 있습니다
110,발효 동충하초(균사체),동충하초의 유용성분으로는 cordycepin cordycepic acid 아미노산 다당류 비타민 등이며[25] 그 중 주요 생리활성 성분인 cordycepin (3′-deoxyadenosine 과 2′ deoxycoformycin)은 면역증강과 항균작용 항당뇨 작용 고지질
111,발효 영지버섯(균사체 및 자실체),영지버섯은 성질이 약간 차고 맛은 쓰면서 달며 한방에서 영지버섯은 이뇨 해독 항균 진통 신경쇠약 불면증 위궤양 등에 효능이 있다고 보고 있다 또한 면역력을 높이고 피를 맑게 하며 혈액의 흐름이 원활하도록 돕고 피로회복에 효과가 있는 것으로 알려져 있다
112,발효 마시멜로 뿌리 추출물,마시멜로우 뿌리 꽃 얻은 추출 물 항균 항 곰팡이 항염증제 항 박테리아 항 기침 성질 아니라 항 바이러스 항산화 작용 합니다
113,nmn(베타니코틴아마이드모노뉴클레오타이드),전임상 연구에 따르면니코틴아마이드모노뉴클레오타이드는 NAD+NAD+니코틴아마이드 아데닌 다이뉴클레오타이드(영어: nicotinamide adenine dinucleotide NAD)는 모든 살아있는 세포에서 발견되는 보조 인자이다 NAD는 인산기를 통해 결합된 두 개의 뉴클레오타이드로 구성되어 있기 때문에 다이뉴클레오타이드라고 불린다https://kowikipediaorg › wiki › 니코틴아마이드_아데닌_다니코틴아마이드 아데닌 다이뉴클레오타이드 - 위키백과의 결핍과 관련된 심장 및 뇌 허혈 알츠하이머병 식이요법 관련 제2형 당뇨병 및 비만에 다양한 약리학적 효과가 있는 것으로 나타났습니다
114,트랜스-레스베라트롤[호장근(뿌리)에서 추출],트랜스-레스베라트롤은 1% 이상의 양을 사용하면 색소 침착을 완화하는 것으로 나타났으며 호장근뿌리추출물를 이 보다 낮은 양으로 사용해도 항산화 진정 및 기타 효능을 유지할 수 있는 것으로 나타났다
115,아피제닌,아피제닌은 우리 몸의 산화 스트레스를 효과적으로 낮춰주고 염증성 분자들이 작동하는 경로를 억제하여 항염증 작용을 수행합니다 [1] 또한 국내외 여러 저널에서 아피제닌이 다양한 종류의 종양에서 세포 성장을 억제하고 사멸을 유도한다는 것을 밝혀냈습니다 [2-5]
116,l-글루타치온(환원형),환원 형 l - 글루타치온 효능 글루타치온 잘 연구 되는 항산화제 몸 보호 하는 있어 중요한 역할 합니다 보충 제로 l - 글루타치온 복용 하면 건강한 해독 과정 증진 세포 활성산소 보호 세포 건강 유지 하는데 도움 되며 전반 면역 기능 향상 할 있습니다
117,알라닌,알코올 대사 촉진 숙취 개선 하는 효과 있다고 알려져 있습니다 알라닌 글루타민 알코올 대사 촉진 아니라 간경화 개선 효과 알려져 있습니다 간장 대부분 절제 쥐 알라닌 글루타민 투여 결과 재생 촉진 되었다는 연구 결과 있습니다
118,아르기닌,아르기닌은 두피에 전달되는 혈관을 확장시켜 줍니다 이는 모발로 이어지는 영양분과 산소 공급에도 도움을 주는데요 이는 건강한 모발을 가꾸는 데 효과가 있습니다 앞서 아르기닌의 산화질소(NO) 생성을 통해 혈관이 확장되어 혈류와 순환이 개선될 수 있다고 말씀드렸습니다
119,하이드록시프롤린,다 미토 일하 이드 록 프롤린 콜라겐 주요 아미노산 이드 록 프롤린 지용성 형태 지용성 형태 피부 입술 더욱 잘 흡수 되어 피부 최상 층 신호 보내 피부 지지 요소 복구 하여 눈 띄는 잔 주름 주름 줄여 준다
120,프롤린,프롤린 L - 라이신 비타민 C 콜라겐 형성 돕기 위해 이드 록시 리그닌 이드 록시 프롤린 전환 되며 면역 력 강화 항산화 상태 개선 건강 영양 흡수 촉진 신진 대사 촉진 심장 근육 유지 강화 도움 됩니다
121,아스파르트산,D-아스파르트산은 테스토스테론 외에도 프로게스테론 황체 형성 호르몬 (LH) 옥시토신 프로락틴 성장 호르몬 및 근육 발달 성기능 생식 및 혈압과 관련된 호르몬 생산을 촉진합니다
122,세린,포스파티딜세린포스파티딜세린포스파티딜세린(phosphatidylserine 약칭 Ptd-L-Ser 또는 PS)은 인지질이며 세포막을 구성하는 막지질이다 특히 세포자멸사와 관련하여 세포주기 신호 전달에서 중요한 역할을 한다 포스파티딜세린은 세포자멸사를 분자 모방하면서 바이러스가 세포로 들어가는 주요 경로이다https://kowikipediaorg › wiki › 포스파티딜세린포스파티딜세린 - 위키백과 우리 모두의 백과사전(Phosphatidylserine PS)은 뇌의 신경세포막을 구성하는 성분으로서 뇌 전체 인지질의 18% 차지하며 신경전달 촉진 기억력·학습능력 향상 치매예방 주의력 결핍 개선 항우울증 효과가 있는 성분으로 미국·유럽 등에 널리 알려져 있다
123,글루탐산,폴리 감마 글루탐산 면 역활 성 증강 기능 체내 면역 조절 기증 있어 체내 면역 체계 Th 1 / Th 2 ( Helper T 세포 ) 불균형 해소 하여 아토피 피부염 증상 개선 치유 도움 준다
124,탄수화물,탄수화물은 신체내에서 중요한 몇 가지의 화합물을 형성 하는데 주로 윤활물질이나 손톱 뼈 연골 및 피부등의 중요한 구성요소가 되고 있습니다 그 외에도 단당이면서 5탄당인 리보스는 DNA와 RNA의 중요한 구성성분이 되며 이당류인 유당은 칼슘의 흡수를 돕는 작용을 합니다
125,기준치쇠뜨기(equisetum arvense)추출물,쇠뜨기 추출물 섭취시 당뇨증상에 도움을 줄 수 있다는 임상연구와 동물실험등이 존재하며 쇠뜨기 추출물의 이뇨작용은 이뇨제등과 견줄 수 있을 정도로 뛰어나다는 평입니다 혈중 콜레스테롤 수치에도 영향을 미쳐 심혈관 질환의 예방에도 도움을 줄 수 있습니다
126,콜린타르타르산염,수술 회복기 환자 스트레스 상태 관련 항생제 · 이뇨제 보조 요법 간질 환 수용성 비타민 흡수 · 섭취 방해 하는 장관 장애 속성 소모 성 질환 당뇨병 화상 골절 중증 ( 심한 증상 ) 감염 심리 장애 효능 효과 있는 돼
127,paba(파라아미노벤조산),동물실험 의하면 비타민 판토텐산 엽산 사용 하면 흰 머리 자연 색 환원 시키는 효과 있다고 보고 되어 o 판토텐산 ( 비타민 B 5 ) 합성 하도록 도와준다 o 엽산 합성 원료 적혈구 생 성 보 효소 작용 다
128,담즙(소),여기까지 담즙의 역할을 정리하면세포 보호 효과지방 유화 소화 돕기면역반응항산화 작용콜레스테롤 조절지용성 물질 흡수혈액 응고 관련담석 예방 등으로 볼 수 있습니다
129,담즙 (bovine),여기까지 담즙의 역할을 정리하면세포 보호 효과지방 유화 소화 돕기면역반응항산화 작용콜레스테롤 조절지용성 물질 흡수혈액 응고 관련담석 예방 등으로 볼 수 있습니다
130,gaba(감마 아미노뷰티릭산),GABA 는 뇌 혈류 개선 산소 공급 증가 뇌 세포 기능 촉진 시켜 신경 안정 작용 하며 스트레스 해소 기억 력 증진 혈압 저하 우울증 완화 중풍 치매 예방 불면 비만 갱년기 장애 효과 있는 알려져 기능성식품 의약품 제품 개발 활발히 추진 되고
131,l-테아닌,엘 테아닌 ( L - THEANINE ) 은 불안정한 개인 침착 성 경 각심 뇌 기능 향상 시키는 도움 있습니다 엘 테아닌 신체 정신 스트레스 완화 인지 기능 개선 기분 전환 도움 된다는 연구 결과 있습니다
132,saccharomyces boulardii,설사예방과 방지 - 급성설사 여행중 발생하는 설사 (물갈이 등)  콜레라 등의 질병으로 인한 설사  장 염증 해소와 방지 - 장에 잦은 염증이 생기거나 크론씨병 같은 만성적인 염증 궤양성 대장염 등  과민성대장증후군 헬리코박터 파이로리 감염 완화
133,유향나무(pistacia lentiscus)(수지),효능은 타박상으로 어혈(瘀血)되었거나 혈액순환장애로 인한 사지동통(四肢疼痛)에 진통효과가 뛰어나다 근육경련으로 동통이 있거나 운동장애 관절의 동통에도 자주 쓰이며 뇌혈관의 순환장애로 인한 반신불수에도 효험이 있고 관상동맥부전으로 인한 협심통에도 진통효과가 현저하다
134,토코트리에놀(deltagold® 토코트리에놀),더 유용한 비타민 E로 새롭게 주목받고 있는 토코트리에놀의 뛰어난 효능 5가지를 소개하면 다음과 같다면역 기능을 증진하고 암 발생 위험을 감소시킨다  심혈관 질환과 뇌졸중의 위험을 줄인다  3 신경을 보호하고 뇌의 노화를 지연시킨다  뼈 건강에 유익하다  노화와 DNA 손상을 방지한다
135,아슈와간다(뿌리)추출물(위다놀라이드 5%로 표준화),아쉬와간다가 효과가 있습니까?스트레스 불안 및 피로를 줄이도록 도움불면증 환자의 수면의 질 개선양극성 장애 환자의 경우 뇌 기능을 향상시키고 불안 완화를 도움
136,알리신 추출물 (마늘 전구) (allisure ac-23),마늘 속 '알리신'이라는 성분은 강력한 항산화제 작용을 하며 살균 작용과 면역력 강화에도 도움을 준다고 하는데요 이 성분은 암 발생도 억제시켜 주는 고마운 성분이라고 합니다
137,알리신 추출물(마늘 구근),갈거나 다지면 안정된 물질인 알린(Alliin)이 분해되면서 알리신(Allicin)으로 바뀌어 강한 냄새를 풍기게 됩니다 생리활성물질인 스코르디닌은 냄새가 없으며 강장 효과와 근육증강 효과를 나타내며 다이어트와 암 예방에도 도움이 됩니다
138,알리신 추출물(마늘 구근)(allisure ac-23),마늘 속 '알리신'이라는 성분은 강력한 항산화제 작용을 하며 살균 작용과 면역력 강화에도 도움을 준다고 하는데요 이 성분은 암 발생도 억제시켜 주는 고마운 성분이라고 합니다
139,계피,계피의 폴리페놀 성분이 높은 콜레스테롤 수치를 낮추고 높은 트리글리세라이드 수치를 낮추며 고혈압을 낮추는 효능이 있습니다 계피를 꾸준히 먹으면 이 효능으로 인하여 심장 질환 발병 위험을 낮출 수 있습니다 계피는 혈액순환을 원활하게 하고 열을 만들어 몸을 따뜻하게 한다
